{ id : 1000040, birthday: 20-10-1997, first_name: Fabio, sex: Male, phone: +8817556054, email: 127.0.0.69@gmail.com, last_name: Pedrosa, password: sfb, photo: http://t2.gstatic.com/images?q=tbn:ANd9GcRtuJFOrBSxOkzSYfNzNTGdZlYFfHQYVeZ-QFXbWWiZ9vBk6TeZhXxDvzS6Ug}
1010635
[ 1001406, 1002043, 1004397, 1005118, 1005234, 1006637, 1006771, 1006937, 1007684, 1007877, 1008115, 1008188, 1009009, 1009113, 1014727, 1022257, 1013821, 1023199, 1012844, 1011317, 1011559, 1018340, 1022440, 1014393, 1012250, 1022456, 1020762, 1013878, 1014557, 1016757, 1017763, 1018483, 1018797, 1018918, 1019454, 1019496, 1020110, 1021465, 1021663, 1024019, 1024154   ]
1010656
[ 1000224, 1000675, 1001235, 1001460, 1003310, 1003738, 1003793, 1004562, 1004627, 1004656, 1005177, 1005268, 1006271, 1006575, 1007957, 1008586, 1008960, 1009559, 1009710, 1009873, 1009999, 1010085, 1010543, 1020978, 1015447, 1019384, 1019314, 1011991, 1026321, 1024642, 1018844, 1024900, 1017425, 1011649, 1011698, 1013261, 1013446, 1016135, 1016533, 1016893, 1017606, 1018097, 1018637, 1019872, 1022744, 1023345, 1023575, 1024882, 1025381   ]
1010699
[ 1000112, 1000356, 1000557, 1001220, 1001460, 1001558, 1001602, 1002562, 1002687, 1002799, 1003950, 1004486, 1005020, 1005440, 1005869, 1006037, 1006078, 1006441, 1006472, 1006852, 1008960, 1009793, 1016101, 1020726, 1020192, 1019341, 1011376, 1022245, 1018797, 1023658, 1023630, 1024882, 1027227, 1026448, 1023811, 1011813, 1012827, 1013621, 1015438, 1015947, 1016630, 1018196, 1018594, 1019704, 1020077, 1021547, 1021947, 1022077, 1022840, 1026127   ]
1010716
[ 1000224, 1001012, 1001059, 1001377, 1002586, 1003999, 1004161, 1004506, 1004617, 1004844, 1005922, 1006923, 1008115, 1008851, 1008870, 1009209, 1009559, 1009907, 1015036, 1024276, 1017714, 1022695, 1023205, 1015507, 1025723, 1013578, 1025625, 1023097, 1018511, 1020227, 1010940, 1022833, 1018391, 1012159, 1012827, 1013408, 1014876, 1014997, 1015802, 1016943, 1017443, 1018782, 1020215, 1021031, 1022323, 1023534, 1024642, 1025150, 1026411   ]
1010721
[ 1000099, 1000224, 1000675, 1000730, 1001059, 1001183, 1001460, 1001602, 1001942, 1002369, 1003950, 1004201, 1004397, 1005257, 1006031, 1006230, 1006852, 1006923, 1007556, 1007847, 1008091, 1008311, 1008379, 1008573, 1009172, 1009369, 1009833, 1010590, 1024384, 1016203, 1010822, 1022266, 1014602, 1020898, 1023482, 1021019, 1020110, 1019297, 1012383, 1018668, 1022245, 1023012, 1019095, 1013205, 1011356, 1012561, 1015210, 1018245, 1019922, 1021373, 1024113, 1024359, 1025090, 1026604   ]
1010762
[ 1001745, 1001960, 1002526, 1003793, 1004627, 1005512, 1006127, 1006380, 1006516, 1006771, 1007666, 1008060, 1008361, 1008535, 1008772, 1009433, 1009604, 1009629, 1009957, 1010543, 1017684, 1026710, 1019971, 1011487, 1012076, 1013043, 1021937, 1020762, 1023956, 1023534, 1025470, 1023115, 1023915, 1025744, 1011632, 1012968, 1016893, 1016948, 1017061, 1017223, 1018637, 1019922, 1020394, 1021373, 1022077, 1023945, 1024065, 1025139, 1025359, 1026127, 1027015   ]
1010771
[ 1001012, 1001313, 1001363, 1001486, 1001602, 1001895, 1003345, 1003548, 1003719, 1004481, 1004691, 1004950, 1005028, 1005553, 1006271, 1006516, 1007720, 1008165, 1008427, 1008675, 1008907, 1009743, 1009873, 1010504, 1025653, 1015371, 1014169, 1026865, 1025159, 1025090, 1021137, 1017391, 1011649, 1013621, 1014047, 1015396, 1015686, 1019384, 1019817, 1020097, 1020823, 1021293, 1023811, 1024733, 1025359   ]
1010782
[ 1000306, 1000502, 1001699, 1001789, 1001942, 1002562, 1002609, 1002911, 1003310, 1003620, 1003664, 1003865, 1003950, 1004794, 1004895, 1005311, 1005356, 1006967, 1007083, 1007090, 1008084, 1008470, 1009118, 1009604, 1009793, 1009907, 1010414, 1010441, 1010590, 1015888, 1023852, 1027112, 1024669, 1013417, 1019320, 1020361, 1026710, 1023105, 1014115, 1018704, 1012594, 1015237, 1018615, 1020520, 1011649, 1021427, 1015996, 1025567, 1019971, 1016177, 1011317, 1017606, 1012300, 1016677, 1010854, 1010827, 1021244, 1012197, 1012561, 1013218, 1013578, 1013821, 1013939, 1014785, 1015610, 1017480, 1017987, 1018117, 1018637, 1019297, 1019532, 1020684, 1022077   ]
1010792
[ 1000502, 1001558, 1001621, 1001869, 1002238, 1002756, 1004481, 1004950, 1005988, 1006575, 1007509, 1007847, 1009670, 1009793, 1010590, 1011317, 1016072, 1012337, 1023513, 1022448, 1013621, 1013758, 1013803, 1011326, 1012047, 1014762, 1015237, 1018594, 1018624, 1019704, 1020077, 1020394, 1021274, 1022063, 1022695, 1023534, 1024969, 1026179   ]
1010822
[ 1000224, 1000271, 1000414, 1000880, 1000967, 1001313, 1001558, 1001942, 1001996, 1002756, 1002865, 1003013, 1003473, 1003793, 1003865, 1004061, 1004201, 1004617, 1005058, 1005285, 1005356, 1005701, 1006190, 1006441, 1007063, 1007139, 1007793, 1008311, 1009476, 1009833, 1009999, 1010257, 1010414, 1010721, 1025625, 1024683, 1025723, 1022723, 1023995, 1019817, 1020823, 1012801, 1025598, 1021177, 1026782, 1016322, 1016187, 1022757, 1021063, 1020644, 1017714, 1023783, 1026672, 1016757, 1019784, 1012827, 1022883, 1010866, 1016567, 1017295, 1011901, 1012844, 1013726, 1015237, 1015670, 1016017, 1017341, 1018483, 1019865, 1022572, 1023345, 1023811, 1023852, 1024780, 1025290, 1026146, 1026321   ]
1010827
[ 1000916, 1001059, 1001533, 1001789, 1002369, 1002482, 1004116, 1004506, 1004617, 1005204, 1006142, 1006190, 1006575, 1007007, 1007037, 1007083, 1007877, 1008115, 1008736, 1008851, 1009243, 1010320, 1010782, 1022428, 1016799, 1014135, 1020482, 1025290, 1021373, 1024669, 1026474, 1022768, 1011224, 1026749, 1015623, 1023345, 1017061, 1023049, 1012076, 1010901, 1011632, 1012612, 1012663, 1014261, 1016893, 1017684, 1018147, 1018561, 1018668, 1020570, 1020823, 1021576, 1021774, 1021893, 1022956, 1023852, 1026070   ]
1010854
[ 1000595, 1002077, 1002756, 1003865, 1003999, 1004251, 1005311, 1005715, 1005769, 1006316, 1007666, 1007847, 1008188, 1008222, 1010276, 1010302, 1010782, 1019532, 1011210, 1011698, 1013638, 1014345, 1015277, 1017295, 1018858, 1020132, 1020322, 1020762, 1021019, 1022146, 1023740, 1024428, 1025150, 1025483   ]
1010866
[ 1000099, 1000112, 1000675, 1000849, 1000916, 1001996, 1002609, 1002674, 1003146, 1003263, 1003345, 1004116, 1004397, 1004481, 1004977, 1005234, 1006967, 1007413, 1007486, 1007556, 1007666, 1008675, 1008951, 1009522, 1010822, 1022129, 1026084, 1011376, 1017443, 1015897, 1025567, 1021019, 1023129, 1011097, 1012612, 1013261, 1015438, 1015686, 1016575, 1017746, 1018735, 1019514, 1020570, 1020857, 1023852, 1024087, 1024683, 1025063, 1025290, 1025427, 1025777   ]
1010901
[ 1000393, 1000595, 1000849, 1001141, 1001565, 1001745, 1003504, 1004153, 1004977, 1005285, 1005715, 1005800, 1005807, 1006820, 1007386, 1007720, 1007836, 1010827, 1013578, 1019865, 1011612, 1021623, 1014533, 1013316, 1018809, 1022077, 1024499, 1026194, 1012300, 1022024, 1014547, 1016101, 1021324, 1025723, 1014634, 1018491, 1018087, 1023319, 1012368, 1025159, 1013113, 1018340, 1025255, 1026398, 1016575, 1012487, 1013417, 1014047, 1015396, 1016799, 1016948, 1018033, 1018196, 1019161, 1022623, 1023241, 1027015   ]
1010940
[ 1000040, 1000144, 1000551, 1000800, 1000967, 1001159, 1002126, 1002865, 1003719, 1003865, 1005268, 1005807, 1007037, 1008978, 1010469, 1010716, 1018782, 1017588, 1021576, 1016533, 1022063, 1018087, 1016442, 1023432, 1024065, 1022883, 1026233, 1019532, 1016993, 1026964, 1015888, 1012968, 1014906, 1017714, 1022245, 1023105, 1023263, 1023405, 1023482, 1023872, 1025470   ]
1010979
[ 1001141, 1001175, 1001823, 1002586, 1002674, 1003013, 1003086, 1003473, 1004617, 1005268, 1006316, 1006472, 1007063, 1007090, 1007096, 1008025, 1008091, 1009243, 1009816, 1010557, 1012663, 1015396, 1018033, 1011584, 1027102, 1026233, 1019314, 1020617, 1012998, 1015686, 1015237, 1022681, 1013604, 1026757, 1018391, 1026782, 1011686, 1012521, 1012703, 1014547, 1015447, 1015670, 1016333, 1017079, 1018293, 1018797, 1023811, 1025964   ]
1011012
[ 1000184, 1000595, 1001059, 1001286, 1001363, 1001377, 1002482, 1003584, 1004111, 1004116, 1004481, 1004627, 1004656, 1004977, 1005028, 1005257, 1006561, 1006575, 1006614, 1006852, 1007166, 1007386, 1008084, 1008235, 1008772, 1008870, 1010085, 1016455, 1019211, 1018491, 1024518, 1019320, 1020482, 1020777, 1022146, 1019817, 1022681, 1016278, 1025744, 1023097, 1016135, 1012300, 1013604, 1014832, 1024359, 1018858, 1013848, 1025255, 1012878, 1026278, 1011312, 1015371, 1015759, 1018293, 1023241, 1011390, 1012561, 1013359, 1013446, 1014047, 1014950, 1015802, 1015996, 1016034, 1016322, 1016757, 1016948, 1017606, 1020570, 1021031, 1021947, 1023379, 1023945, 1025206, 1026026, 1026146, 1026194   ]
1011045
[ 1000988, 1001654, 1001996, 1002043, 1003473, 1003620, 1004337, 1006820, 1007684, 1010557, 1011698, 1025900, 1013947, 1018073, 1020762, 1011735, 1014040, 1014906, 1015036, 1015655, 1015670, 1021724, 1022723, 1025063   ]
1011059
[ 1000224, 1000595, 1000916, 1001059, 1002077, 1006007, 1006316, 1006719, 1008115, 1008960, 1009476, 1009491, 1011224, 1017341, 1019712, 1014040, 1017061, 1026398, 1018087, 1015711, 1013695, 1015694, 1022757, 1016621, 1011312, 1011376, 1012827, 1014557, 1015106, 1015522, 1015832, 1017443, 1018483, 1018576, 1020644, 1023658, 1025867, 1026352, 1027380   ]
1011097
[ 1000938, 1000988, 1001745, 1001823, 1001895, 1002549, 1003696, 1004337, 1005464, 1006230, 1006316, 1006604, 1007007, 1007305, 1008256, 1008630, 1009113, 1009118, 1009290, 1009629, 1009999, 1010866, 1019429, 1014634, 1021631, 1013604, 1016034, 1022129, 1024359, 1026026, 1012487, 1019341, 1017194, 1015036, 1021690, 1021324, 1016135, 1011698, 1011813, 1015144, 1015655, 1016630, 1016917, 1017295, 1018686, 1019653, 1019971, 1020192, 1020520, 1021465, 1023115, 1023482, 1023513, 1023811, 1025427, 1025693, 1026194, 1027005   ]
1011140
[ 1001183, 1002973, 1003263, 1003356, 1005356, 1006031, 1006161, 1006271, 1006472, 1007166, 1007285, 1008256, 1010042, 1010257, 1021924, 1023740, 1023915, 1015231, 1015277, 1019161, 1015371, 1013261, 1014950, 1016333, 1018196, 1020539, 1021373, 1021690, 1023263, 1024065, 1024087, 1024566, 1026836   ]
1011180
[ 1000800, 1001533, 1001996, 1002408, 1003504, 1004061, 1004634, 1004977, 1005356, 1006230, 1006271, 1006561, 1006900, 1008222, 1008612, 1009088, 1010628, 1011570, 1018604, 1022370, 1026631, 1014557, 1016135, 1024297, 1025777, 1027063, 1022096, 1016034, 1017079, 1019211, 1015064, 1011317, 1011522, 1011716, 1011901, 1013218, 1013621, 1013947, 1014296, 1014628, 1015170, 1015759, 1017194, 1017838, 1019177, 1019384, 1020539, 1021274, 1022544, 1022786, 1025436, 1025998, 1026084   ]
1011210
[ 1000916, 1001789, 1002534, 1002687, 1003013, 1003548, 1003818, 1003950, 1004486, 1004760, 1004789, 1005234, 1005553, 1006127, 1006834, 1007556, 1007581, 1007720, 1008470, 1008951, 1009023, 1010441, 1010854, 1026352, 1024642, 1018913, 1026321, 1022786, 1013779, 1023179, 1025625, 1026127, 1026757, 1015427, 1014901, 1015396, 1016135, 1013972, 1019000, 1020227, 1019653, 1019532, 1012337, 1026194, 1020444, 1022681, 1012076, 1012159, 1012844, 1018797, 1018918, 1019320, 1022323, 1022428, 1023658, 1023679, 1025799   ]
1011224
[ 1000306, 1000988, 1001435, 1002454, 1003548, 1003719, 1005094, 1007386, 1007509, 1007742, 1007811, 1007989, 1008091, 1008923, 1008951, 1009957, 1010042, 1010302, 1010543, 1010827, 1011059, 1014680, 1023205, 1016455, 1012368, 1026749, 1022428, 1022929, 1023345, 1017684, 1022266, 1020232, 1013758, 1014261, 1011716, 1012487, 1012844, 1013803, 1015670, 1018782, 1018797, 1021225, 1023432, 1024297, 1024359, 1025693   ]
1011271
[ 1000040, 1000800, 1003146, 1003504, 1003738, 1005204, 1006561, 1006712, 1007090, 1007606, 1007742, 1009782, 1017684, 1027142, 1011584, 1011776, 1023205, 1017061, 1018440, 1013821, 1014519, 1024499, 1023630, 1013359, 1027102, 1011312, 1011356, 1011570, 1012521, 1015522, 1016948, 1017425, 1018594, 1019161, 1019562, 1020644, 1020970, 1022544, 1023945, 1025150, 1025799, 1025964, 1027227   ]
1011312
[ 1000184, 1000455, 1000502, 1000557, 1000595, 1001258, 1001363, 1001602, 1002389, 1003504, 1003548, 1004116, 1004310, 1004481, 1004895, 1005234, 1006367, 1006834, 1007305, 1007684, 1007811, 1007989, 1008091, 1008256, 1008907, 1009743, 1009907, 1010320, 1011012, 1011059, 1011271, 1019653, 1018147, 1026836, 1025693, 1016799, 1016079, 1020978, 1014519, 1024384, 1018138, 1015036, 1015406, 1025750, 1011535, 1020361, 1016993, 1013604, 1021031, 1027306, 1021690, 1021225, 1016322, 1018594, 1011413, 1011570, 1012392, 1015522, 1016135, 1017252, 1020777, 1021465, 1025359, 1025799, 1026352, 1026398, 1027227   ]
1011317
[ 1000595, 1001102, 1001363, 1002331, 1002389, 1002687, 1003690, 1003818, 1004153, 1005132, 1005800, 1005901, 1006271, 1007090, 1007139, 1007516, 1007623, 1008084, 1008263, 1008630, 1010635, 1010782, 1010792, 1011180, 1022323, 1023995, 1011735, 1019161, 1022681, 1013513, 1014212, 1018918, 1013540, 1017431, 1017626, 1013119, 1017808, 1023446, 1023945, 1014832, 1022757, 1017987, 1019297, 1024154, 1025846, 1019384, 1018483, 1017194, 1012383, 1012703, 1012989, 1014431, 1014634, 1015694, 1016034, 1016397, 1017366, 1018797, 1019320, 1019872, 1021031, 1022189, 1022786, 1023575, 1024428, 1025964, 1026561   ]
1011326
[ 1000184, 1001602, 1001621, 1001823, 1001853, 1002306, 1002369, 1002454, 1002549, 1003818, 1003950, 1004161, 1004808, 1005234, 1006161, 1006712, 1007007, 1007166, 1007592, 1008379, 1008535, 1009043, 1009433, 1009873, 1010792, 1021641, 1022695, 1021576, 1022189, 1022129, 1014557, 1027063, 1021853, 1024851, 1013261, 1012159, 1020322, 1012989, 1012383, 1025150, 1019177, 1025653, 1022448, 1016769, 1019314, 1016799, 1013821, 1014040, 1011776, 1025373, 1025290, 1015686, 1016677, 1016757, 1017443, 1019384, 1020148, 1021924, 1023199, 1025013, 1025867, 1026070, 1027015   ]
1011356
[ 1000040, 1000730, 1001059, 1001869, 1001942, 1001987, 1002389, 1002930, 1002973, 1003345, 1003504, 1003620, 1005020, 1005118, 1005356, 1005701, 1006719, 1006923, 1007386, 1007516, 1007606, 1007623, 1007793, 1007836, 1007877, 1008084, 1008736, 1008870, 1009023, 1009290, 1009351, 1009522, 1009670, 1010721, 1011271, 1020227, 1018073, 1018391, 1025723, 1015064, 1018797, 1013261, 1022840, 1024009, 1011570, 1024856, 1011686, 1019257, 1026870, 1019971, 1025693, 1026782, 1020539, 1014010, 1013359, 1011735, 1017295, 1017391, 1018196, 1018362, 1019161, 1020322, 1020394, 1021324, 1021465, 1023630, 1024359, 1025381   ]
1011376
[ 1001486, 1003263, 1003345, 1003548, 1003620, 1004691, 1005273, 1006037, 1007037, 1008084, 1010469, 1010504, 1010699, 1010866, 1011059, 1023012, 1026352, 1017111, 1013972, 1018245, 1026809, 1013803, 1015036, 1015711, 1017838, 1018117, 1019000, 1019872, 1020617, 1020857, 1021774, 1022833, 1023263, 1025206, 1026448, 1026474, 1027063   ]
1011390
[ 1000414, 1000634, 1001558, 1002043, 1002141, 1003189, 1003399, 1004116, 1004153, 1004201, 1004337, 1004397, 1005800, 1006007, 1006674, 1007007, 1007516, 1009118, 1009283, 1009559, 1009629, 1010085, 1010276, 1010504, 1011012, 1012197, 1015160, 1011842, 1014727, 1021893, 1021755, 1017808, 1016417, 1022063, 1017763, 1022024, 1014901, 1014068, 1026715, 1016719, 1015655, 1017480, 1014047, 1016473, 1011570, 1011813, 1012878, 1018245, 1018561, 1018913, 1019177, 1019784, 1022768, 1023446, 1024309, 1024359, 1025290, 1026194, 1026757   ]
1011413
[ 1000248, 1000720, 1000800, 1001102, 1001183, 1001363, 1001558, 1002865, 1003263, 1004153, 1004337, 1004486, 1004844, 1005118, 1005440, 1005621, 1006078, 1007592, 1007623, 1007742, 1007957, 1008091, 1009400, 1009491, 1009873, 1010302, 1010320, 1011312, 1011487, 1013167, 1024234, 1012076, 1020823, 1015623, 1012663, 1022310, 1013303, 1011698, 1016017, 1017684, 1013076, 1026513, 1023725, 1016943, 1023205, 1020077, 1025846, 1011522, 1012561, 1014296, 1018782, 1020520, 1011535, 1011735, 1011842, 1013578, 1014047, 1015832, 1016948, 1017012, 1017746, 1018896, 1018913, 1020148, 1020684, 1021063, 1022428, 1023432, 1026026   ]
1011445
[ 1000144, 1000779, 1000988, 1001558, 1003559, 1003818, 1003999, 1005969, 1005988, 1006031, 1006575, 1006614, 1006712, 1007386, 1007556, 1008222, 1008410, 1009476, 1010158, 1012392, 1019595, 1019704, 1015802, 1016079, 1012594, 1013218, 1019922, 1013345, 1016417, 1018196, 1023995, 1024939, 1013081, 1013638, 1013972, 1016621, 1016769, 1016917, 1017144, 1017684, 1019056, 1021724, 1021853, 1022681, 1023679, 1024709, 1024969, 1025090, 1026278   ]
1011487
[ 1000099, 1000916, 1001220, 1001313, 1001435, 1001565, 1001789, 1002274, 1002454, 1003237, 1004760, 1004844, 1006762, 1007684, 1007720, 1008772, 1009351, 1009491, 1010158, 1010206, 1010762, 1011413, 1017746, 1021547, 1025206, 1017838, 1027187, 1018797, 1026233, 1016017, 1018686, 1022310, 1024019, 1012936, 1013803, 1027015, 1022607, 1017651, 1018340, 1016455, 1012645, 1025526, 1021373, 1015655, 1024499, 1023369, 1012487, 1022956, 1026701, 1026870, 1013906, 1024939, 1011612, 1013043, 1014557, 1014634, 1016397, 1019562, 1020148, 1021188, 1021690, 1022757, 1023345, 1024087, 1025359   ]
1011522
[ 1000306, 1001235, 1001377, 1001823, 1002526, 1002728, 1002973, 1003584, 1003818, 1004061, 1004116, 1005058, 1005132, 1005464, 1006031, 1006426, 1006674, 1006745, 1007337, 1007556, 1007581, 1008188, 1009088, 1010414, 1010441, 1011180, 1011413, 1021177, 1019320, 1018678, 1012300, 1023679, 1026870, 1022077, 1019161, 1015406, 1027090, 1026352, 1016355, 1027209, 1015488, 1016757, 1013638, 1024900, 1024818, 1018491, 1013081, 1018362, 1018561, 1021958, 1024359, 1017651, 1019454, 1019595, 1011842, 1013167, 1015522, 1015610, 1016677, 1017746, 1019384, 1019952, 1020077, 1020898, 1022257, 1022768, 1023311, 1023995, 1024087   ]
1011535
[ 1000502, 1000916, 1000967, 1001853, 1002369, 1002482, 1003136, 1003146, 1003310, 1005769, 1005800, 1006230, 1007083, 1007386, 1007666, 1008091, 1008470, 1008535, 1008573, 1008630, 1009290, 1009476, 1009710, 1011312, 1011413, 1018511, 1023432, 1012801, 1012968, 1015438, 1021774, 1020520, 1019429, 1023345, 1025150, 1023405, 1016135, 1016442, 1023679, 1023412, 1026398, 1018196, 1014997, 1011991, 1026782, 1012905, 1023995, 1015711, 1011735, 1012197, 1013269, 1014628, 1015170, 1015670, 1017626, 1018604, 1018858, 1018966, 1020644, 1020823, 1021465, 1023534, 1024154, 1025230   ]
1011559
[ 1000502, 1000779, 1001220, 1003399, 1004656, 1004950, 1005028, 1006516, 1006712, 1007253, 1007782, 1007836, 1008091, 1008736, 1009243, 1009290, 1009476, 1010635, 1015802, 1018245, 1016397, 1016799, 1026757, 1025255, 1016203, 1012905, 1027063, 1023405, 1025653, 1018918, 1011612, 1011901, 1016034, 1017041, 1017111, 1017626, 1017808, 1018678, 1021641, 1024882   ]
1011570
[ 1000224, 1000248, 1000271, 1000356, 1000720, 1000938, 1001486, 1002865, 1003058, 1003950, 1004153, 1004882, 1005257, 1006078, 1006820, 1006852, 1006967, 1007096, 1007592, 1007989, 1008115, 1008165, 1008612, 1009522, 1009573, 1010158, 1010257, 1011180, 1011271, 1011312, 1011356, 1011390, 1027112, 1025799, 1019746, 1023740, 1014997, 1015326, 1018615, 1011842, 1015610, 1023446, 1016017, 1015371, 1018858, 1012844, 1014115, 1021188, 1017563, 1013821, 1020570, 1025313, 1016417, 1017946, 1018417, 1019872, 1022975, 1018454, 1012202, 1012392, 1014489, 1014628, 1014634, 1015897, 1016455, 1017888, 1018483, 1018653, 1019095, 1020097, 1022245, 1022695, 1022883, 1023311, 1023432, 1025290, 1025470   ]
1011584
[ 1000253, 1000720, 1001597, 1001823, 1001996, 1003189, 1005118, 1005406, 1006637, 1007096, 1007989, 1009559, 1009957, 1010042, 1010302, 1010979, 1011271, 1012989, 1025373, 1015170, 1020232, 1024009, 1023740, 1022506, 1015686, 1015522, 1027265, 1012159, 1013269, 1014876, 1015610, 1016079, 1017061, 1018454, 1020394, 1021063, 1021225, 1022096, 1023446, 1023995, 1024642, 1025381, 1026070, 1026194, 1026352, 1026715   ]
1011612
[ 1000099, 1000502, 1001235, 1001533, 1002331, 1002454, 1004012, 1004161, 1004271, 1004382, 1005204, 1005406, 1006190, 1006614, 1006674, 1006852, 1008091, 1008379, 1009023, 1009816, 1010380, 1010590, 1010628, 1010901, 1011487, 1011559, 1015326, 1022506, 1023179, 1018653, 1018491, 1013261, 1013906, 1018073, 1013167, 1013848, 1025206, 1014876, 1016079, 1012968, 1015231, 1016614, 1016442, 1017079, 1012076, 1012487, 1012744, 1014557, 1014628, 1015655, 1015996, 1016203, 1016917, 1018966, 1021373, 1023534, 1023822, 1024566, 1024586, 1026070   ]
1011632
[ 1000469, 1000849, 1003058, 1003399, 1003473, 1005440, 1005901, 1006142, 1006561, 1006637, 1006712, 1007989, 1008379, 1009351, 1009433, 1009491, 1010543, 1010762, 1010827, 1023945, 1015507, 1023129, 1016135, 1024019, 1012801, 1014602, 1020970, 1020520, 1017684, 1013081, 1022969, 1013803, 1012383, 1017012, 1015926, 1016614, 1023575, 1022448, 1013446, 1021019, 1025799, 1017606, 1021177, 1021924, 1020617, 1018735, 1018896, 1020684, 1014135, 1011735, 1011842, 1012300, 1014557, 1016993, 1017111, 1017746, 1018033, 1019562, 1023534, 1025777, 1026964   ]
1011649
[ 1000306, 1000469, 1000595, 1000967, 1001558, 1001565, 1001602, 1003345, 1003744, 1005177, 1005553, 1006561, 1006762, 1006834, 1007516, 1007720, 1008573, 1008612, 1008713, 1009283, 1009476, 1010085, 1010656, 1010771, 1010782, 1022257, 1026701, 1016442, 1022456, 1013540, 1016485, 1014901, 1022623, 1024506, 1021690, 1018594, 1014727, 1022063, 1024818, 1013878, 1025799, 1026749, 1023241, 1024113, 1021244, 1021512, 1018896, 1013119, 1016533, 1018604, 1019211, 1020970, 1022506, 1022681, 1023811, 1024499, 1025723, 1026474   ]
1011686
[ 1001012, 1001313, 1001987, 1003146, 1003189, 1003664, 1004627, 1005922, 1006190, 1006621, 1007231, 1007811, 1008593, 1009491, 1009522, 1010121, 1010628, 1010979, 1011356, 1017888, 1012561, 1018073, 1018293, 1021512, 1022768, 1024428, 1015861, 1024780, 1011901, 1016621, 1022506, 1020482, 1015326, 1014261, 1015438, 1015926, 1018097, 1018704, 1024297, 1024683, 1025313, 1025799, 1026836   ]
1011698
[ 1001745, 1001823, 1002043, 1002549, 1003263, 1003559, 1003690, 1004271, 1004634, 1004760, 1005177, 1005512, 1006007, 1006719, 1006967, 1007198, 1007581, 1008960, 1009118, 1009573, 1009999, 1010121, 1010469, 1010656, 1010854, 1011045, 1011097, 1011413, 1012197, 1015623, 1018293, 1023012, 1017012, 1018704, 1020539, 1014345, 1016719, 1017252, 1018087, 1016943, 1024113, 1015888, 1024065, 1025900, 1023129, 1014727, 1013043, 1013269, 1016333, 1017144, 1017223, 1017838, 1018686, 1020322, 1021244, 1021641, 1023205, 1023822, 1024882, 1025139, 1027142, 1027380   ]
1011716
[ 1000916, 1001102, 1002687, 1004310, 1004506, 1004789, 1004895, 1004977, 1006031, 1006751, 1007096, 1008361, 1008736, 1008923, 1010543, 1011180, 1011224, 1016187, 1024205, 1021392, 1018340, 1026233, 1020361, 1017563, 1022527, 1015623, 1012392, 1014047, 1014212, 1015170, 1015294, 1016242, 1017480, 1017838, 1018196, 1018417, 1018735, 1018844, 1019297, 1020823, 1024113   ]
1011735
[ 1000099, 1000502, 1001102, 1001486, 1002043, 1003719, 1004201, 1004506, 1004627, 1005020, 1005922, 1006329, 1006441, 1006771, 1007285, 1007793, 1008361, 1008379, 1009243, 1009999, 1011045, 1011317, 1011356, 1011413, 1011535, 1011632, 1014727, 1015371, 1012300, 1019314, 1012998, 1020684, 1013939, 1024276, 1017194, 1026194, 1022448, 1022506, 1012744, 1012844, 1019496, 1021937, 1022063, 1018454, 1016397, 1012392, 1017012, 1014047, 1012905, 1015064, 1015802, 1016203, 1016355, 1016533, 1016954, 1021786, 1024384, 1024856, 1025063, 1025359, 1025744   ]
1011776
[ 1000088, 1000502, 1001286, 1001558, 1001597, 1002141, 1002274, 1002369, 1002865, 1003504, 1004201, 1004555, 1004789, 1005028, 1005464, 1005674, 1006604, 1006745, 1007486, 1007793, 1007957, 1008379, 1008802, 1009290, 1010370, 1011271, 1011326, 1019784, 1022506, 1016849, 1015488, 1020444, 1015996, 1025777, 1023852, 1023179, 1014040, 1016757, 1022956, 1012998, 1012936, 1012561, 1016719, 1022129, 1012521, 1013417, 1013906, 1016322, 1017079, 1017391, 1017651, 1017684, 1017838, 1018245, 1018561, 1018686, 1018918, 1020520, 1025799, 1026757, 1027005   ]
1011813
[ 1000849, 1000938, 1000967, 1001059, 1001460, 1001565, 1001654, 1002043, 1002077, 1003696, 1004977, 1005356, 1005701, 1005823, 1005969, 1006923, 1007581, 1007592, 1007606, 1007720, 1007782, 1008235, 1009209, 1009476, 1010441, 1010628, 1010699, 1011097, 1011390, 1025313, 1027338, 1020272, 1012561, 1014431, 1021063, 1017431, 1019620, 1018147, 1017563, 1021724, 1021663, 1015861, 1016355, 1015996, 1022757, 1015427, 1016719, 1023129, 1020617, 1019341, 1012337, 1013803, 1014261, 1015064, 1015231, 1015277, 1017838, 1020684, 1022189, 1023945, 1024019, 1024384, 1025900, 1026917   ]
1011842
[ 1000088, 1000967, 1001220, 1002077, 1002482, 1003146, 1003999, 1004617, 1005234, 1006190, 1007198, 1007486, 1008222, 1008573, 1009476, 1009491, 1009793, 1010414, 1011390, 1011413, 1011522, 1011570, 1011632, 1020857, 1025744, 1021947, 1023263, 1012487, 1013081, 1015488, 1026513, 1018782, 1027209, 1015759, 1013604, 1021631, 1024856, 1025206, 1024154, 1026604, 1023115, 1013758, 1014906, 1015396, 1016333, 1016355, 1018097, 1019134, 1021063, 1022189, 1024683, 1024709, 1025063, 1026964, 1027187   ]
1011876
